Classifier,Vectorizer,accuracy,f1,precision,recall
Logistic Regression,word2vec_1gram,0.3319611206403659,0.2807692181320183,0.2849581373050804,0.3319611206403659
Logistic Regression,word2vec_3gram,0.3366495140080046,0.2918487943246359,0.2978048207865187,0.3366495140080046
Logistic Regression,word2vec_1gram_w8,0.3369925671812464,0.28702428498948324,0.2928439937778633,0.3369925671812464
