Classifier,Vectorizer,accuracy,f1,precision,recall
Logistic Regression,word2vec_1gram,0.8312178387650085,0.826738191144999,0.8296622714473043,0.8312178387650085
Logistic Regression,word2vec_3gram,0.8361349342481418,0.8322359605200842,0.8345215371817929,0.8361349342481418
Logistic Regression,word2vec_1gram_w8,0.8339622641509434,0.8298676974973257,0.8323281036478235,0.8339622641509434
