Classifier,Vectorizer,accuracy,f1,precision,recall
Logistic Regression,word2vec_1gram,0.5821612349914237,0.5693541719999393,0.5773949780124247,0.5821612349914237
Logistic Regression,word2vec_3gram,0.5905088622069754,0.5798487452312064,0.5859227907561404,0.5905088622069754
Logistic Regression,word2vec_1gram_w8,0.5885648942252716,0.5766473291522577,0.5845500054491694,0.5885648942252716
