Classifier,Vectorizer,accuracy,f1,precision,recall
Logistic Regression,word2vec_1gram,0.8405946255002859,0.8371895182940737,0.8389493287129546,0.8405946255002859
Logistic Regression,word2vec_3gram,0.8413950829045169,0.837730158354722,0.8399958428925056,0.8413950829045169
Logistic Regression,word2vec_1gram_w8,0.8432246998284734,0.8398845007820726,0.8417081881119816,0.8432246998284734
